"","lons","lats","max_detect","when_detect","max_detect_scaled","when_detect_scaled","cluster"
"2097",312.885306224324,50.0506823308899,0.531645569620253,2038,0.765822784810127,0.752,1
"2098",313.88808803259,50.0648262400442,0.544303797468355,2023,0.772151898734177,0.692,1
"2099",314.891022290638,50.0785791700064,0.556962025316456,2021,0.778481012658228,0.684,1
"2100",315.894105616687,50.0919252640459,0.569620253164557,2020,0.784810126582279,0.68,1
"2101",316.897334363035,50.1048491663701,0.582278481012658,2025,0.791139240506329,0.7,1
"2102",317.900704632249,50.1173360368459,0.518987341772152,2021,0.759493670886076,0.684,1
"2103",318.90421227628,50.129371564878,0.544303797468355,2017,0.772151898734177,0.668,1
"2104",319.90785289953,50.140941982736,0.518987341772152,2017,0.759493670886076,0.668,1
"2105",320.911621873144,50.1520340783996,0.518987341772152,2020,0.759493670886076,0.68,1
"2106",321.915514333044,50.1626352076032,0.506329113924051,2019,0.753164556962026,0.676,1
"2107",322.919525191963,50.1727333054361,0.468354430379747,2017,0.734177215189874,0.668,1
"2108",323.923649146419,50.1823168972736,0.481012658227848,2017,0.740506329113924,0.668,1
"2109",324.927880685225,50.1913751091204,0.468354430379747,2017,0.734177215189874,0.668,1
"2110",325.932214098451,50.1998976773536,0.468354430379747,2017,0.734177215189874,0.668,1
"2111",326.93664348756,50.2078749578723,0.468354430379747,2017,0.734177215189874,0.668,1
"2112",327.941162776034,50.2152979346501,0.481012658227848,2017,0.740506329113924,0.668,1
"2113",328.945765717327,50.2221582276672,0.49367088607595,2017,0.746835443037975,0.668,1
"2114",329.950445909471,50.2284481002964,0.531645569620253,2017,0.765822784810127,0.668,1
"2115",330.955196804585,50.2341604660518,0.468354430379747,2016,0.734177215189874,0.664,1
"2116",331.960011721083,50.2392888947645,0.506329113924051,2020,0.753164556962026,0.68,1
"2117",332.964883856557,50.2438276181668,0.468354430379747,2025,0.734177215189874,0.7,1
"2118",333.969806299454,50.2477715348779,0.506329113924051,2020,0.753164556962026,0.68,1
"2119",334.974772042829,50.2511162148099,0.544303797468355,2016,0.772151898734177,0.664,1
"2120",335.979773997493,50.2538579029794,0.518987341772152,2016,0.759493670886076,0.664,1
"2121",336.984805004755,50.2559935227304,0.569620253164557,2020,0.784810126582279,0.68,1
"2122",337.989857849369,50.2575206783722,0.49367088607595,2017,0.746835443037975,0.668,1
"2123",338.994925275379,50.2584376572354,0.39240506329114,2016,0.69620253164557,0.664,1
"2124",340,50.2587434311324,0.341772151898734,2016,0.670886075949367,0.664,1
"2125",341.005074724621,50.2584376572354,0.265822784810127,2028,0.632911392405063,0.712,1
"2126",342.010142150631,50.2575206783722,0.10126582278481,1924,0.550632911392405,0.296,3
"2127",343.015194995245,50.2559935227304,-0.265822784810127,2049,0.367088607594937,0.796,2
"2128",344.020226002507,50.2538579029794,-0.303797468354431,2050,0.348101265822785,0.8,2
"2129",345.025227957171,50.2511162148099,-0.215189873417722,2056,0.392405063291139,0.824,2
"2130",346.030193700546,50.2477715348779,0.0506329113924051,1975,0.525316455696203,0.5,3
"2131",347.035116143443,50.2438276181668,0.0506329113924051,2008,0.525316455696203,0.632,2
"2132",348.039988278917,50.2392888947645,-0.151898734177215,1895,0.424050632911392,0.18,3
"2133",349.044803195415,50.2341604660518,0.0759493670886076,2015,0.537974683544304,0.66,2
"2134",350.049554090529,50.2284481002964,0.341772151898734,2017,0.670886075949367,0.668,1
"2135",351.054234282673,50.2221582276672,0.417721518987342,2017,0.708860759493671,0.668,1
"2136",352.058837223966,50.2152979346501,0.430379746835443,2017,0.715189873417722,0.668,1
"2137",353.063356512441,50.2078749578723,0.417721518987342,2017,0.708860759493671,0.668,1
"2138",354.067785901549,50.1998976773536,0.443037974683545,2017,0.721518987341772,0.668,1
"2139",355.072119314775,50.1913751091204,0.430379746835443,2017,0.715189873417722,0.668,1
"2140",356.076350853581,50.1823168972736,0.443037974683545,2017,0.721518987341772,0.668,1
"2141",357.080474808037,50.1727333054361,0.455696202531646,2017,0.727848101265823,0.668,1
"2142",358.084485666956,50.1626352076032,0.443037974683545,2017,0.721518987341772,0.668,1
"2143",359.088378126856,50.1520340783996,0.468354430379747,2017,0.734177215189874,0.668,1
"2167",303.84117954377,50.5092328510626,-0.240506329113924,2021,0.379746835443038,0.684,2
"2168",304.84271761573,50.5281677264679,0.0886075949367089,1882,0.544303797468354,0.128,3
"2169",305.844461617618,50.5468442909596,-0.0886075949367089,1975,0.455696202531646,0.5,2
"2170",306.846410462286,50.5652406365211,-0.0506329113924051,1860,0.474683544303797,0.04,3
"2171",307.848562736753,50.5833352468315,0.215189873417722,2030,0.607594936708861,0.72,1
"2172",308.850916699687,50.6011070189678,0.518987341772152,2041,0.759493670886076,0.764,1
"2173",309.853470279832,50.6185352844449,0.49367088607595,2038,0.746835443037975,0.752,1
"2174",310.856221075335,50.6355998295886,0.531645569620253,2030,0.765822784810127,0.72,1
"2175",311.859166354139,50.6522809152427,0.59493670886076,2042,0.79746835443038,0.768,1
"2176",312.86230305164,50.6685592957474,0.556962025316456,2025,0.778481012658228,0.7,1
"2177",313.865627778477,50.6844162373992,0.607594936708861,2025,0.80379746835443,0.7,1
"2178",314.869136816977,50.6998335360395,0.582278481012658,2023,0.791139240506329,0.692,1
"2179",315.872826128898,50.714793534143,0.59493670886076,2024,0.79746835443038,0.696,1
"2180",316.876691355779,50.7292791371077,0.569620253164557,2025,0.784810126582279,0.7,1
"2181",317.880727827472,50.7432738289897,0.556962025316456,2025,0.778481012658228,0.7,1
"2182",318.884930565343,50.7567616874797,0.531645569620253,2026,0.765822784810127,0.704,1
"2183",319.889294293231,50.7697273983138,0.544303797468355,2026,0.772151898734177,0.704,1
"2184",320.893813437163,50.7821562688615,0.531645569620253,2026,0.765822784810127,0.704,1
"2185",321.898482140863,50.7940342412549,0.531645569620253,2026,0.765822784810127,0.704,1
"2186",322.903294271913,50.8053479047261,0.49367088607595,2017,0.746835443037975,0.668,1
"2187",323.9082434316,50.8160845073309,0.49367088607595,2017,0.746835443037975,0.668,1
"2188",324.913322965467,50.8262319670211,0.49367088607595,2017,0.746835443037975,0.668,1
"2189",325.918525974681,50.8357788820691,0.49367088607595,2017,0.746835443037975,0.668,1
"2190",326.923845328129,50.8447145408466,0.506329113924051,2017,0.753164556962026,0.668,1
"2191",327.929273673102,50.853028930942,0.531645569620253,2017,0.765822784810127,0.668,1
"2192",328.934803452118,50.8607127476848,0.518987341772152,2017,0.759493670886076,0.668,1
