"","lons","lats","max_detect","when_detect","max_detect_scaled","when_detect_scaled","cluster"
"5146",-1.53069300568421,61.0063438996608,-0.278481012658228,2047,0.360759493670886,0.788,2
"5147",-0.584625894258579,61.1479260159461,-0.227848101265823,2047,0.386075949367089,0.788,2
"5148",-79.415356296119,61.1479260159461,-0.417721518987342,2043,0.291139240506329,0.772,2
"5149",-78.4692891846934,61.0063438996608,-0.39240506329114,2043,0.30379746835443,0.772,2
"5150",-77.5224729247417,60.8672213609136,-0.405063291139241,2043,0.29746835443038,0.772,2
"5158",-69.9184430220188,59.8505610118336,-0.405063291139241,2043,0.29746835443038,0.772,2
"5159",-68.9640533655283,59.7364684502679,-0.405063291139241,2043,0.29746835443038,0.772,2
"5160",-68.0087814998802,59.6254672048161,-0.405063291139241,2043,0.29746835443038,0.772,2
"5161",-67.0526291880004,59.5176162414702,-0.405063291139241,2043,0.29746835443038,0.772,2
"5162",-66.0956007617258,59.4129734584082,-0.417721518987342,2043,0.291139240506329,0.772,2
"5163",-65.1377030704372,59.3115956081322,-0.405063291139241,2043,0.29746835443038,0.772,2
"5164",-64.1789454268073,59.2135382194918,-0.405063291139241,2043,0.29746835443038,0.772,2
"5165",-63.2193395496145,59.1188555198122,-0.405063291139241,2043,0.29746835443038,0.772,2
"5166",-62.2588995035682,59.0276003573458,-0.455696202531646,2040,0.272151898734177,0.76,2
"5167",-61.2976416361229,58.9398241242747,-0.354430379746836,2037,0.322784810126582,0.748,2
"5168",-60.3355845112551,58.8555766804947,0.113924050632911,2021,0.556962025316456,0.684,1
"5169",-59.3727488401987,58.7749062784121,0.0886075949367089,1998,0.544303797468354,0.592,1
"5170",-58.4091574091422,58.6978594889894,0.291139240506329,2000,0.645569620253165,0.6,1
"5171",-57.4448350039073,58.624481129273,0.240506329113924,2007,0.620253164556962,0.628,1
"5172",-56.4798083316393,58.5548141916399,0.265822784810127,2010,0.632911392405063,0.64,1
"5173",-55.5141059395561,58.4888997749942,0.215189873417722,2011,0.607594936708861,0.644,1
"5174",-54.5477581308112,58.4267770181458,0.253164556962025,2012,0.626582278481013,0.648,1
"5175",-53.5807968775463,58.3684830355971,0.291139240506329,2013,0.645569620253165,0.652,1
"5176",-52.6132557312134,58.3140528559584,0.341772151898734,2015,0.670886075949367,0.66,1
"5177",-51.6451697302691,58.2635193632099,0.354430379746836,2015,0.677215189873418,0.66,1
"5178",-50.6765753053483,58.216913241015,0.367088607594937,2013,0.683544303797468,0.652,1
"5179",-49.7075101820398,58.1742629202866,0.367088607594937,2013,0.683544303797468,0.652,1
"5180",-48.7380132814013,58.1355945301965,0.329113924050633,2012,0.664556962025317,0.648,1
"5181",-47.768124618356,58.1009318528044,0.253164556962025,2011,0.626582278481013,0.644,1
"5182",-46.7978851981267,58.0702962814773,0.164556962025316,2009,0.582278481012658,0.636,1
"5183",-45.8273369108803,58.0437067832508,0.189873417721519,2008,0.59493670886076,0.632,1
"5184",-44.8565224247462,58.0211798652758,0.278481012658228,2008,0.639240506329114,0.632,1
"5185",-43.8854850774043,58.002729545475,0.316455696202532,2008,0.658227848101266,0.632,1
"5186",-42.9142687664249,57.9883673275219,0.379746835443038,2009,0.689873417721519,0.636,1
"5187",-41.9429178385631,57.9781021802368,0.405063291139241,2009,0.70253164556962,0.636,1
"5188",-40.9714769782069,57.9719405214791,0.49367088607595,2009,0.746835443037975,0.636,1
"5189",-39.9999824442238,57.969886206597,0.518987341772152,2008,0.759493670886076,0.632,1
"5190",-39.0343370954596,58.3522009226424,0.39240506329114,2007,0.69620253164557,0.628,1
"5191",-38.0687316350834,58.3584371416326,0.240506329113924,2005,0.620253164556962,0.62,1
"5192",-37.1032231355391,58.3688264327554,0.164556962025316,2007,0.582278481012658,0.628,1
"5193",-36.1378597827866,58.3833621937931,0.139240506329114,2007,0.569620253164557,0.628,1
"5194",-35.1726894100822,58.402035198754,0.151898734177215,2008,0.575949367088608,0.632,1
"5195",-34.2077593814731,58.4248336149045,0.189873417721519,2008,0.59493670886076,0.632,1
"5196",-33.2431164762022,58.4517430245528,0.227848101265823,2009,0.613924050632911,0.636,1
"5197",-32.2788067742342,58.4827464515001,0.177215189873418,2008,0.588607594936709,0.632,1
"5198",-31.3148755431169,58.5178243920549,0.177215189873418,2008,0.588607594936709,0.632,1
"5199",-30.3513671263807,58.5569548504919,0.139240506329114,2008,0.569620253164557,0.632,1
"5200",-29.3883248336745,58.6001133788188,0.177215189873418,2012,0.588607594936709,0.648,1
"5201",-28.4257908328232,58.6472731206986,0.10126582278481,2043,0.550632911392405,0.772,1
